No.,x,y,z,scale_x,scale_y,scale_z,rot_x,rot_y,rot_z,rot_w,color_r,color_g,color_b,opacity,depth
986,0.68619,0.691211,-1.75644,0.00168286,0.000402407,0.00138514,0.231263,0.883173,-0.137684,0.297315,0.851174,0.786296,0.565952,0.336413,19.2379
987,-65.6646,10.7768,-2.14747,0.45364,0.0998738,0.0453749,0.131312,0.7488,-0.049576,0.0854099,2.61763e-42,0.695414,0.668818,0.562297,19.2567
988,-14.7374,-0.293327,-4.56209,0.0197899,0.000255118,0.00894715,-0.113761,-0.0893113,0.993186,0.0247577,1.22771,1.17124,1.09481,0.0979686,19.3509
989,0.717022,-0.433134,-2.77158,0.000903019,0.0108875,0.0765836,0.936692,-0.345341,0.0215666,-0.0536964,0.875807,0.826527,0.489923,0.111099,19.3644
990,-20.5062,-61.8652,38.861,0.0449023,0.196966,0.00218319,0.953049,0.292382,-0.0709407,-0.0343318,2.04741,2.61763e-42,2.04977,0.606587,19.3823
991,-1.59956,-21.9347,-4.25754,0.00387609,0.0785249,0.00489633,0.9661,-0.137098,0.186091,0.114998,1.1709,0.600796,0.743934,0.297949,19.6141
992,-3.83541,0.823768,-0.0733052,0.0358646,0.00548572,0.00412825,-0.438268,0.237319,-0.218363,0.988979,0,0,0.0911314,0.195868,19.6681
993,-2.9776,1.15349,-0.225282,0.00180591,0.00631003,0.033996,0.558015,-0.175177,0.915149,0.279527,0.83077,1.29397,1.11275,0.213676,19.7672
994,0.0716485,-2.92803,0.32173,0.0245906,0.000691242,0.0115714,-0.0897821,0.71364,-0.0768124,0.688682,0.534536,0.223226,0.24358,0.0283584,19.8618
995,-1.55268,0.880498,0.862643,0.0720562,0.00201091,0.00290392,0.655777,-0.559196,-0.467223,0.197382,0.576271,0.671773,0.845788,0.0403632,19.8847
996,0.169189,0.945627,2.22438,0.000784188,0.00226038,0.0160156,-0.189843,-0.0958333,0.995543,0.0925543,0,0.11013,0.205998,0.140538,19.9207
997,-0.593739,1.57773,-0.807725,0.0242046,0.00248777,0.0615866,0.387151,-0.0683086,0.877324,0.443129,0.175041,0,0.444839,0.974553,19.9615
998,-1.32969,-13.1925,-2.77615,0.000573249,0.297239,0.309305,-0.132544,-0.187263,0.954498,0.114834,0.702092,1.03249,1.01036,0.13654,20.4373
999,0.667765,0.00716175,-1.25014,0.00171463,0.00329843,0.417586,0.053746,-0.139917,0.715932,0.938969,0.455177,0.417118,0,0.214752,20.6042
1000,1.17145,-0.604641,1.48312,0.0303825,0.00135293,0.000261697,-0.16215,0.57046,0.835069,-0.357884,0.854566,0.726135,0.581056,0.233603,20.6897
1001,-1.51884,3.71798,-12.7137,0.0576955,0.149824,0.101841,-0.131499,-0.373885,-0.375388,0.980334,0.518712,0,0.500324,0.106631,20.7024
1002,0.914547,1.79307,-0.150328,0.00079333,0.0013518,0.000234212,0.91696,-0.189299,-0.344739,0.0671251,0.866548,0,0,0.233629,20.7428
1003,1.62696,0.684504,0.462999,0.0116822,0.000918329,0.0128976,0.882172,-0.362194,0.127564,0.272608,1.49056,1.47746,1.51254,0.293787,20.8333
1004,-1.028,-3.98518,0.841878,1.1347e-05,0.0144614,0.000261745,-0.326731,-0.169047,0.716154,0.465213,0.262958,0.666014,0.752293,0.0573391,21.0287
1005,2.30552,0.336617,1.13937,0.00465762,0.00190817,0.0017606,-0.0943083,0.828249,-0.123957,0.528217,1.05377,1.31311,1.20452,0.124961,21.1244
1006,11.9052,-5.36836,-14.0654,0.000125282,0.17681,0.328384,0.373366,0.342966,-0.170087,0.84501,1.66049,0.695317,0.504834,0.18881,21.2504
1007,-1.56558,-0.317023,-3.5555,0.000722366,0.0384254,0.000362299,-0.0394865,0.143901,0.115339,0.877789,2.61062e-42,0.721617,2.61062e-42,0.68484,21.4589
1008,1.93287,-0.14685,1.40789,0.000453704,0.0052236,0.00306115,0.0692845,0.933469,0.339975,0.100027,0.776552,0.556175,0.600192,0.214785,21.4977
1009,-0.987287,-2.16794,0.350972,0.0175856,0.0644432,0.0279743,0.889243,-0.165693,0.383553,-0.186225,0.314101,0.056146,0.0273661,0.0999655,22.2764
1010,-2.70529,0.473686,-0.783526,0.00183073,0.0216505,0.00519231,-0.0716497,-0.443247,0.0656033,0.606987,0.168142,0.17407,0.223464,0.18743,23.1427
